high_next_day
-0.1771829736908912
0.039827577842201256
0.31593013941526427
0.43402003095675823
0.08341991070076205
-0.1714663579033031
-0.02196083049555897
0.038491832239353485
-0.32130533880123613
-0.4434179742313288
-0.11733134664373046
-0.0009499862756046085
-0.059674094211073614
-0.0662703144785175
-0.10852259317655222
-0.17092493254472985
-0.3225690160392443
0.018523911933619464
0.21217517061568564
-0.06240866184975674
-0.07685031640346907
-0.13099297014489591
-0.0940662153407808
-0.002418219646252384
-0.0353851178067372
-0.07196177880560378
-0.11089266604596903
0.08115473385124089
0.12552323783682773
-0.07952715973394026
-0.16548066768785777
-0.13315063949860004
-0.2148880106247766
-0.17618291730214736
-0.008042480568116801
-0.1561585544880798
-0.1925974195155489
-0.034636857013881084
0.026324602976160322
0.169676364860867
0.47728682286510843
0.11905668235245652
-0.16140832975999153
0.007256672402759123
0.05139719435207403
0.07215766542810577
-0.011446262708741411
0.04504550691373432
0.04705895533254617
-0.042925675083126835
-0.027594130744923007
-0.06239007678986061
-0.11459093531893473
-0.06471133593280373
-0.03239081942353765
-0.059785979027432254
-0.043369311857631196
0.005136664125139238
-0.015942569332736408
-0.019502507848990984
-0.02290491353007043
-0.02902284187235194
0.09434289908713256
0.1534837176099979
-0.034701819550643026
-0.14901778518404007
-0.10941882039026832
-0.08340998709677547
-0.032157083997898586
-0.018596631227788762
-0.026037931582423512
-0.0421388919124856
-0.04794835298761743
-0.09778137501892267
-0.11569219234223693
-0.05809508854567741
-0.04922499218540166
0.08297483059709682
0.08371694770362553
-0.038747683197039084
-0.04925239040631535
-0.08315575275789072
-0.03149231363187588
-0.008934228842921721
-0.05362955982645784
-0.0838844586791474
-0.08096856185333096
-0.04344317142294185
-0.11163638426149147
-0.08892485078193824
-0.03026653875338492
-0.0364707674106286
0.08772798574621643
0.09820259343431981
-0.10643959433630423
-0.12270668872441759
-0.020399138063657563
0.006659292012246354
0.03269758394320421
-0.015623413100599781
0.0685032988212314
0.2666861177418428
0.23408639070970821
0.02601933480186691
-0.015379312458029537
0.038052356892101624
-0.007615321510456574
0.048655352923760664
0.15633406578235318
0.26289747009028486
0.15528537541545523
-0.02859586446165853
-0.04277220578392746
0.05722862577717737
0.051115528582451414
-0.12468771587592109
-0.08164487670758007
0.040438717880464645
0.05135930767784645
-0.0122458033684094
-0.07201226270337148
-0.01436847940849631
0.058630614805518885
0.07080621593933027
0.032436541222431725
-0.00977056900423609
-0.05701615600113265
-0.08124115225854546
-0.06064639055172086
-0.045998653662534666
-0.07420486317463529
-0.1235247393578954
-0.0030902010355264853
0.05717289746260085
-0.008877456404707273
-0.05834438616447418
-0.05134583984822205
-0.04066553105220827
-0.03440459492608222
0.027319256477218612
0.018085816835807844
-0.03125339341933925
-0.07981027495417137
-0.06452547614548759
-0.020093568766746783
-0.02173206034749603
-0.0373498901641236
-0.027039261689424277
-0.003489577155364909
0.028928953734733753
0.017668586684328635
-0.004558883922995138
0.04305029366354235
0.07515756248183547
0.08083773334066191
0.015096385648839472
-0.031699985217327475
0.0063889813654757766
-0.0029382542582413462
-0.01364934536493767
-0.030101242035607656
-0.1167800870440504
-0.0910149061086527
