close,roll_mean_7,roll_mean_30,market_cap,volume,roll_vol_30
3.1532879252726556,2.2384152630180254,0.8329658613711661,1.7972337331601451,1.4661463828441064,4.280434021365825
3.3220558992856675,2.502270908398131,0.9674966985032256,1.8711975465416557,0.9644858032953426,4.271747705429638
3.426160218913024,2.7513611949699563,1.1027654818623391,1.916118387444989,0.1582570133219134,4.258168713764595
3.5268710177700386,2.9892452342508102,1.2386358531306354,1.9590939344296459,0.6216914621023975,4.239077439930596
4.162176301879977,3.28231651389497,1.4052787049501387,2.2205911016265274,1.2858878703234136,4.2866817687320165
4.2468269734919435,3.5637161019162913,1.5698504283969321,2.2543268904979716,1.4656215504320849,4.255363377872047
4.108667714071622,3.689759468807689,1.720131789348267,2.199143232607558,1.2375252314831025,4.247332823778911
4.151469962038099,3.8262641140868334,1.8670800090120465,2.2163074087103665,0.5025337623509096,4.210833460574669
4.409563307111819,3.977720064793636,2.0204441515872333,2.3185394397942893,0.3692998422128353,4.206628664510307
3.4994639613063074,3.9866941433309395,2.12509380430404,1.9474443522030664,0.661704601899688,4.6565892519056895
3.0828839204997442,3.9341981945384354,2.2109905893749,1.765937429376288,0.7591728274836688,4.778685806803197
2.9221027911389172,3.7732399295204893,2.2885786049350294,1.6934245741039569,1.000857443094049,4.82884273247005
2.8907587037231375,3.5876201895734714,2.3581412353646454,1.6791118634354407,1.2386144169950486,4.521015007537131
3.0095116507394684,3.4309371545301883,2.426151765273343,1.7330303411234664,0.6659136387860288,4.423199515251317
2.981729437552609,3.2563836741114565,2.475388720631859,1.7204904351230317,0.2638437453478066,3.3459323343701524
2.772022997994725,2.995105337860192,2.5217820198549696,1.6243418074570757,0.19727092958353679,3.2931628369201498
2.5154379021357443,2.8535237235245248,2.5598727131502086,1.5027773464905005,0.1313774902174619,3.3569554731932736
1.7237569938139319,2.678876417801639,2.578430839586131,1.0928181413845657,1.1472458420190366,3.8385337400098476
1.942009166087393,2.5471189139757393,2.6000384310753457,1.2120398131030996,1.3656491588041788,3.8550074669572814
2.39838852738787,2.4754249134918784,2.632748531941243,1.4457265579597205,1.5709526899071444,3.9637182418405303
2.3317864830284836,2.3737281992443147,2.663989102265289,1.4127793613214636,0.7598371839580259,3.9664566277570907
2.371664736988356,2.279682010693421,2.679408041886526,1.4325501108729373,0.350822844943199,3.3654987216073446
2.063119609803925,2.174776869388501,2.689042301859232,1.2759643339108095,0.5227672951708588,3.429372386499407
2.026237549865133,2.103515824983803,2.6963180345699027,1.2566550481291117,0.45770154915491323,3.4287813467607475
1.992971274686834,2.138897598438095,2.7079403863367544,1.239121520476962,0.5649292274257289,3.3733751152760525
2.02591082526414,2.1502185754771674,2.7172241938539607,1.2564834159973055,0.1386766687277138,3.3577880573838623
1.9518294549290156,2.0864263200033353,2.7220669982069734,1.2172795596907315,-0.42894701035973065,3.352689749235182
1.7903678176511255,2.009927992824219,2.7148690675356546,1.1297875057087097,0.22386840292665713,3.272908763904889
1.793561585977553,1.926035080492736,2.706492440921634,1.1315467709580973,-0.7512563189546468,3.270281484501664
2.094632701437591,1.9306472060039193,2.674069604839162,1.2923568610199307,-0.1616084490783074,2.5350484063413865
1.9713288490219214,1.9227730327005301,2.640539825268799,1.2276536746562805,-0.35238339364570054,2.5417706694448783
1.651205572179157,1.8756070842862178,2.5933495298703844,1.0519289963787342,-0.3027122738075089,2.587588038414615
1.6938712184474956,1.8287587909912657,2.542763081711229,1.076055302453633,-0.20558024242084197,2.5790731386688988
1.3204784662469837,1.7431700579398033,2.479237437978371,0.8643979840260758,-0.10701542342210223,2.674914307383233
1.164847818625027,1.6599753610331165,2.3842412389824905,0.7663017386110841,0.7180950625280998,2.375816770360421
1.2442219417004363,1.5845938979199254,2.284321070997973,0.8168689324216674,0.20215005159438829,2.3864020776200885
1.0210786910641474,1.4308886063576651,2.1833298329764568,0.6716163808639614,-0.2591386981474521,2.4178137446774293
0.7489442522948068,1.2571875402145587,2.0713888670470735,0.47972003637453264,-0.18995525474345665,2.4645039487271334
0.9368058565287657,1.15399425868222,1.9460542481151974,0.61408821692411,0.35643638275206113,2.5026969745453065
0.8213045773855379,1.0252002604417383,1.8600745491436286,0.5325419815094662,-0.30371961112827833,2.147622315189129
0.99887667991533,0.9779285314454427,1.7943374290956389,0.6566129340725221,-0.4650095086844772,2.178294422210604
1.3045505369997334,0.9989345614281863,1.741727610659941,0.8545524183976043,0.05582431049504071,2.3628942972933134
